Version,CommitId,Fichier,ContientBogue,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,LinesAdded,LinesDeleted,CommitsChanged,BugFixingCommits,CommitsBeforeVersion,DevelopersChanged,DevelopersBeforeVersion,AverageTimeBetweenChanges,AverageDeveloperExpertise,MinimumDeveloperExpertise
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AbstractCommandHandler.java,False,7,0,7,0,2,,,,1.0,0.0,0.0,8,8.0,6.0,8,0.0,0.0,0.0,8,,110,18,67,30.0,26,25,,31,46.0,24.0,24,5,,2,,0.0,37,884,422,39,39,59,1,16,5.418017997175836,41.25283506078823,4.1413750880076226
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AbstractCorrelationProcCtx.java,False,5,0,5,0,2,,,,1.0,0.0,1.0,8,8.0,5.0,8,0.0,0.0,0.0,8,,99,14,63,28.0,23,23,,35,49.0,29.0,22,5,,3,,0.0,37,909,196,48,27,42,8,9,5.484266929148833,15.766335722471585,12.07707320753746
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AbstractDeserializer.java,False,0,0,0,0,0,,,,1.0,0.0,0.0,4,4.0,0.0,4,0.0,0.0,0.0,4,,68,8,11,10.0,0,49,,9,10.0,10.0,0,0,,0,,4.0,45,66,168,30,4,53,1,19,2.2870918920190353,41.32341377271428,41.223242283673144
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AbstractEncodingAwareSerDe.java,False,8,0,8,0,2,,,,1.0,0.0,1.0,7,7.0,1.0,7,0.0,0.0,4.0,3,,87,12,43,27.0,11,32,,23,30.0,21.0,11,2,,1,,0.0,74,550,103,19,3,84,9,14,4.1786175999092965,55.673929853209685,7.386810526545607
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AbstractExpression.java,False,8,0,8,0,2,,,,1.0,0.0,1.0,12,12.0,2.0,12,0.0,0.0,10.0,2,,150,16,121,59.0,56,13,,82,105.0,58.0,63,3,,2,,0.0,11,946,99,35,22,52,6,20,4.6182422749749446,41.20256623465136,33.29198447420416
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AbstractFileMergeOperator.java,False,18,1,14,4,3,,,,1.0,1.0,2.0,12,11.0,16.0,12,0.0,2.0,4.0,6,,293,23,204,69.0,118,66,,107,142.0,61.0,94,9,,5,,0.0,32,75,234,11,7,68,8,8,7.645680242941296,73.83402867775153,42.32141779488813
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AbstractFilterStringColLikeStringScalar.java,False,13,1,11,1,3,,,,10.0,0.0,1.0,30,30.0,21.0,30,9.0,1.0,1.0,19,,533,65,365,115.0,202,105,,184,271.0,120.0,160,24,,5,,0.0,29,316,167,37,16,48,5,10,7.4224351067321885,3.106021628686057,1.4033169872991924
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AbstractGenericUDAFResolver.java,False,9,1,8,0,2,,,,1.0,0.0,0.0,2,2.0,0.0,2,0.0,0.0,0.0,2,,56,6,23,12.0,6,27,,6,10.0,6.0,4,2,,1,,1.0,17,572,127,34,2,72,7,3,5.92198299379306,98.86381683703073,82.60040870597776
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AbstractGenericUDFEWAHBitmapBop.java,False,15,1,13,0,2,,,,1.0,0.0,0.0,7,7.0,3.0,7,1.0,0.0,3.0,3,,146,19,106,49.0,58,21,,59,75.0,46.0,43,4,,1,,0.0,20,792,327,43,4,39,5,19,2.484220427810891,10.200227092053058,9.188240311481994
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AbstractGenericUDFReflect.java,False,15,0,14,1,3,,,,1.0,0.0,0.0,5,5.0,4.0,5,3.0,0.0,1.0,1,,108,11,71,25.0,37,26,,40,54.0,27.0,29,6,,3,,0.0,37,505,126,6,3,12,9,7,3.6523038751390664,59.049237567049566,23.266681615817184
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AbstractHBaseKeyFactory.java,False,5,0,5,0,1,,,,1.0,0.0,0.0,3,3.0,3.0,3,0.0,0.0,0.0,3,,53,8,28,19.0,5,17,,17,21.0,16.0,5,1,,0,,0.0,61,68,486,49,35,74,8,10,1.1815620623533185,82.40301838606688,57.30355631707623
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AbstractHBaseKeyPredicateDecomposer.java,False,16,2,12,3,2,,,,1.0,0.0,1.0,3,3.0,0.0,3,0.0,0.0,2.0,1,,80,10,38,19.0,18,32,,25,30.0,18.0,16,3,,2,,0.0,84,2,498,31,15,37,3,3,2.285917124762124,83.54521288139202,46.005560701232575
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AbstractHiveAuthorizer.java,False,8,0,4,4,1,,,,1.0,0.0,0.0,1,1.0,0.0,1,0.0,0.0,0.0,1,,41,4,7,4.0,1,30,,2,4.0,3.0,1,1,,0,,4.0,29,977,240,43,37,32,7,14,1.3168653152442613,71.1880387898222,28.963119888962623
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AbstractHiveService.java,False,6,0,4,2,1,,,,1.0,0.0,0.0,17,17.0,6.0,17,0.0,0.0,2.0,15,,159,22,78,30.0,30,59,,36,58.0,31.0,28,2,,1,,0.0,76,635,119,26,13,61,1,9,1.6072986453753633,63.317955367897525,12.40356067907295
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AbstractIndexHandler.java,False,6,0,6,0,2,,,,1.0,1.0,0.0,3,2.0,0.0,3,0.0,0.0,0.0,3,,58,7,28,14.0,9,23,,17,23.0,14.0,10,3,,2,,0.0,82,244,371,30,15,27,6,18,7.118598293195875,34.25815854212017,22.91814615468311
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AbstractJoinTaskDispatcher.java,False,26,1,21,4,5,,,,1.0,0.0,0.0,6,6.0,1.0,6,0.0,0.0,2.0,4,,186,14,129,51.0,68,43,,63,97.0,49.0,60,7,,5,,0.0,33,842,381,32,27,3,10,4,9.32064144895643,22.046089515969776,7.406667673573207
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AbstractMapJoinOperator.java,False,9,1,8,0,1,,,,1.0,0.0,1.0,7,7.0,5.0,7,0.0,0.0,3.0,4,,120,20,75,40.0,33,26,,42,54.0,33.0,25,3,,1,,0.0,35,86,390,46,8,11,2,3,5.731850302933552,66.905744374816,30.337642863914382
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AbstractMapJoinTableContainer.java,False,4,0,4,0,1,,,,1.0,1.0,2.0,4,3.0,1.0,4,0.0,0.0,3.0,1,,51,8,25,14.0,9,18,,14,19.0,13.0,7,1,,0,,0.0,72,197,65,31,8,67,7,1,6.244914225546313,86.63109244919626,74.94171867272982
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AbstractMapOperator.java,False,7,0,6,1,2,,,,2.0,0.0,1.0,14,16.0,7.0,16,0.0,1.0,2.0,13,,178,30,99,50.0,42,49,,54,74.0,44.0,38,6,,2,,0.0,49,201,454,49,48,77,7,6,6.5934139792047635,44.693407745661816,2.8604020186921852
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AbstractOperatorDesc.java,False,4,0,4,0,1,,,,1.0,0.0,0.0,16,16.0,7.0,16,0.0,0.0,0.0,16,,115,23,75,42.0,19,17,,29,46.0,30.0,16,1,,0,,0.0,23,227,112,48,5,74,9,13,7.602695857634153,95.6340989889588,17.93823921296641
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AbstractOutputFormat.java,False,12,1,11,0,2,,,,1.0,0.0,0.0,4,4.0,0.0,4,3.0,0.0,0.0,1,,50,8,17,8.0,8,25,,11,14.0,8.0,7,2,,1,,1.0,47,494,206,43,42,87,7,18,7.018842233817281,33.974998119938526,10.374341644994187
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AbstractParquetMapInspector.java,False,10,1,9,0,3,,,,1.0,0.0,0.0,13,13.0,2.0,13,0.0,0.0,0.0,13,,173,26,134,48.0,68,13,,57,90.0,37.0,58,10,,2,,0.0,10,498,429,49,4,26,7,3,8.940681438835309,38.70540762088228,30.90369750812297
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AbstractPrimitiveJavaObjectInspector.java,False,4,0,4,0,1,,,,1.0,0.0,0.0,5,5.0,0.0,5,0.0,0.0,2.0,3,,49,6,23,12.0,5,20,,7,13.0,8.0,5,1,,0,,0.0,87,36,305,16,6,19,5,5,9.636731456750294,8.297661846786257,2.4758933877457574
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AbstractPrimitiveLazyObjectInspector.java,False,4,0,4,0,1,,,,1.0,0.0,0.0,4,4.0,0.0,4,0.0,0.0,2.0,2,,48,6,22,13.0,4,20,,9,14.0,10.0,4,2,,0,,0.0,91,118,309,49,24,24,2,18,1.1925008407505602,9.678932535805082,1.0788831641082337
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AbstractPrimitiveObjectInspector.java,False,7,0,4,3,1,,,,1.0,0.0,0.0,10,10.0,1.0,10,0.0,0.0,2.0,8,,107,13,46,25.0,10,48,,15,26.0,16.0,10,1,,0,,1.0,4,605,84,28,7,70,9,18,9.358503079313964,75.64465565346158,58.25853438787557
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AbstractPrimitiveWritableObjectInspector.java,False,4,0,4,0,1,,,,1.0,0.0,0.0,4,4.0,0.0,4,0.0,0.0,2.0,2,,46,6,20,11.0,4,20,,6,11.0,7.0,4,1,,0,,1.0,0,795,353,23,10,53,6,18,8.702068192935425,15.258955690512172,12.572118646351573
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AbstractRecordWriter.java,False,12,0,11,1,2,,,,3.0,1.0,1.0,21,20.0,14.0,21,2.0,5.0,7.0,7,,300,31,224,93.0,112,46,,120,157.0,87.0,84,8,,2,,0.0,21,336,478,50,6,49,10,18,8.623349047433457,18.71642187888101,2.029979539200112
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AbstractRowContainer.java,False,0,0,0,0,0,,,,2.0,0.0,0.0,8,8.0,0.0,8,0.0,0.0,0.0,8,,59,10,14,12.0,0,35,,10,12.0,12.0,0,0,,0,,2.0,50,840,445,48,3,30,4,1,5.034336783286078,86.11634564176796,29.431051439714803
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AbstractSMBJoinProc.java,False,41,4,27,10,4,,,,1.0,0.0,0.0,12,12.0,0.0,12,0.0,2.0,7.0,3,,537,61,335,134.0,201,141,,175,227.0,109.0,163,12,,3,,0.0,42,391,179,19,2,21,6,8,7.351867184484846,49.10371224790663,41.18376671853118
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AbstractSSHCommand.java,False,3,0,3,0,1,,,,1.0,0.0,0.0,11,11.0,7.0,11,0.0,0.0,0.0,11,,70,4,48,22.0,15,18,,23,35.0,21.0,14,1,,0,,0.0,38,165,500,27,24,70,4,19,6.3381953243370335,71.45063515284279,10.175717177969467
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AbstractSSHResult.java,False,5,0,5,0,1,,,,1.0,0.0,0.0,7,7.0,6.0,7,0.0,0.0,0.0,7,,62,2,42,22.0,12,18,,19,27.0,15.0,12,1,,0,,0.0,43,664,247,46,17,53,10,13,2.42911571971136,11.910817320395905,4.695330475016941
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AbstractSemanticAnalyzerHook.java,False,4,0,4,0,1,,,,1.0,0.0,0.0,2,2.0,0.0,2,0.0,0.0,0.0,2,,37,6,14,10.0,1,17,,5,8.0,7.0,1,1,,0,,1.0,21,993,409,2,2,69,8,2,6.03881394700446,18.414994442416695,12.58360222963921
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AbstractSerDe.java,False,11,0,4,8,1,,,,1.0,0.0,0.0,9,9.0,1.0,9,0.0,0.0,0.0,9,,127,15,30,22.0,4,83,,17,21.0,18.0,3,2,,0,,2.0,77,713,404,16,1,97,8,1,5.83771832515221,13.656265346452347,9.801275115997074
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AbstractSerializer.java,False,0,0,0,0,0,,,,1.0,0.0,0.0,4,4.0,0.0,4,0.0,0.0,0.0,4,,65,8,12,11.0,0,45,,9,10.0,10.0,0,0,,0,,3.0,75,211,60,29,3,91,4,16,7.863229707584097,43.39815124176361,36.82338476761949
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AbstractService.java,False,9,0,5,4,1,,,,1.0,0.0,1.0,12,12.0,5.0,12,0.0,2.0,0.0,10,,184,22,76,35.0,29,86,,34,50.0,26.0,26,2,,1,,1.0,13,190,357,44,9,29,7,17,8.319535694418324,15.71341420079802,14.3485889295015
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AbstractStorageFormatDescriptor.java,False,4,0,4,0,1,,,,1.0,0.0,0.0,1,1.0,0.0,1,0.0,0.0,0.0,1,,28,4,7,4.0,1,17,,2,4.0,3.0,1,1,,0,,2.0,43,63,217,3,1,97,5,5,1.7406415347095034,65.25418182409142,64.16360604911125
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AbstractTestAuthorizationApiAuthorizer.java,False,9,0,8,1,1,,,,11.0,1.0,3.0,21,20.0,0.0,21,0.0,1.0,1.0,19,,211,23,153,63.0,76,36,,69,95.0,54.0,52,4,,2,,0.0,24,271,370,3,3,59,1,13,5.688300673730279,87.97078258110346,38.248232696958446
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AbstractTestGenericUDFOPNumeric.java,False,12,1,9,2,1,,,,1.0,0.0,0.0,2,2.0,0.0,2,0.0,0.0,1.0,1,,56,6,30,22.0,11,20,,19,22.0,19.0,8,1,,0,,0.0,67,419,437,39,29,64,5,17,1.942114589436195,37.32611049340575,12.533691566068349
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AbstractTestParquetDirect.java,False,7,0,6,0,1,,,,3.0,7.0,2.0,14,7.0,5.0,14,0.0,1.0,0.0,13,,173,27,128,75.0,50,19,,76,95.0,65.0,42,3,,2,,0.0,15,352,12,38,19,21,2,19,5.822948219503326,62.23758820204653,38.51087860574581
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AbstractTestPhase.java,False,10,0,9,0,1,,,,1.0,3.0,12.0,6,3.0,17.0,6,2.0,1.0,2.0,1,,139,12,108,60.0,55,19,,81,89.0,59.0,33,2,,1,,0.0,18,219,199,27,10,17,1,18,3.2745429204627117,79.51675132999911,32.3144665105322
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AbstractVectorDesc.java,False,4,0,4,0,1,,,,1.0,0.0,0.0,1,1.0,0.0,1,0.0,0.0,0.0,1,,27,3,7,4.0,1,17,,2,4.0,3.0,1,1,,0,,2.0,43,119,165,45,1,28,2,12,3.098444026134404,58.51607055427082,38.704354497316345
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AccumuloCompositeRowId.java,False,13,3,7,3,1,,,,1.0,0.0,0.0,3,3.0,0.0,3,0.0,0.0,0.0,3,,95,15,32,20.0,12,48,,23,28.0,20.0,13,2,,1,,1.0,50,962,245,20,2,7,2,15,5.049095423147849,53.559626801033026,45.524773941216345
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AccumuloConnectionParameters.java,False,9,1,7,2,2,,,,1.0,0.0,9.0,17,17.0,2.0,17,3.0,0.0,0.0,14,,230,39,142,56.0,78,49,,75,105.0,56.0,61,4,,2,,0.0,35,647,277,29,28,15,6,11,9.12354792068904,51.541197167480234,13.34339473941452
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AccumuloHiveConstants.java,False,0,0,0,0,0,,,,1.0,0.0,11.0,0,0.0,0.0,0,0.0,0.0,0.0,0,,42,7,14,13.0,10,21,,9,10.0,10.0,5,0,,0,,1.0,50,837,289,32,11,29,1,19,4.13730764721517,50.2819254194048,13.70407316877432
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AccumuloHiveRow.java,False,8,0,8,0,2,,,,2.0,0.0,0.0,21,21.0,5.0,21,0.0,0.0,0.0,21,,247,36,185,63.0,97,26,,93,143.0,62.0,93,10,,3,,0.0,14,750,493,15,11,18,5,20,6.129631963614952,52.30084653353477,31.086541468987317
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AccumuloPredicateHandler.java,False,19,2,13,5,3,,,,1.0,1.0,6.0,16,15.0,0.0,16,0.0,2.0,1.0,13,,426,50,277,128.0,161,99,,168,213.0,118.0,132,7,,2,,0.0,36,528,483,27,22,100,5,17,5.685202392431277,50.06954026501637,10.351720607805559
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AccumuloQTestUtil.java,False,6,1,5,1,1,,,,1.0,0.0,0.0,2,2.0,0.0,2,0.0,0.0,0.0,2,,38,4,13,7.0,3,21,,5,8.0,5.0,3,1,,0,,1.0,62,480,316,50,35,44,4,8,1.918534671562886,65.25166713563439,1.2970235881256422
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AccumuloRangeGenerator.java,False,29,3,22,6,6,,,,1.0,0.0,1.0,9,9.0,3.0,9,0.0,0.0,7.0,2,,338,36,237,75.0,140,75,,119,179.0,75.0,113,14,,6,,0.0,32,821,91,38,34,41,10,13,2.072703689476849,2.0332074168246557,1.2148789129394326
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AccumuloRowIdFactory.java,False,0,0,0,0,0,,,,1.0,0.0,0.0,5,5.0,0.0,5,0.0,0.0,0.0,5,,67,8,19,18.0,0,40,,15,16.0,16.0,0,0,,0,,2.0,11,888,23,40,26,40,6,5,9.77399737838232,37.722529510666135,29.644541786136454
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AccumuloRowSerializer.java,False,28,3,19,6,4,,,,1.0,0.0,1.0,11,11.0,6.0,11,0.0,0.0,9.0,2,,381,45,247,92.0,152,89,,141,180.0,85.0,120,15,,4,,0.0,36,737,129,12,9,79,3,4,5.7960865846561775,51.537783048508274,4.5375393528134005
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AccumuloSerDe.java,False,8,1,7,0,1,,,,1.0,0.0,1.0,11,11.0,4.0,11,0.0,0.0,2.0,9,,157,26,108,53.0,48,23,,58,75.0,49.0,35,3,,2,,0.0,21,795,161,28,25,24,3,4,4.0621842643901935,85.94442964370519,46.30485559251157
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AccumuloSerDeParameters.java,False,9,1,6,1,2,,,,1.0,2.0,10.0,23,21.0,5.0,23,0.0,0.0,3.0,20,,292,54,185,82.0,93,53,,102,141.0,79.0,81,4,,2,,0.0,29,647,114,17,16,10,6,17,3.2804701541415024,64.55712643864226,29.918686795968405
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AccumuloStorageHandler.java,False,15,1,12,1,3,,,,1.0,0.0,2.0,21,21.0,4.0,21,0.0,0.0,3.0,18,,408,54,305,125.0,154,49,,142,196.0,100.0,121,9,,4,,0.0,16,584,370,7,0,78,7,15,5.977040600418597,93.91652129090454,71.521728167534
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AccumuloTestSetup.java,False,19,2,16,0,2,,,,1.0,0.0,2.0,4,4.0,1.0,4,0.0,0.0,3.0,1,,127,18,89,47.0,52,20,,68,78.0,46.0,38,3,,2,,0.0,22,403,33,6,4,88,9,12,6.966354896524324,85.63573742065158,63.870216089974186
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AcidCompactionHistoryService.java,False,7,0,7,0,1,,,,2.0,0.0,1.0,6,6.0,2.0,6,0.0,1.0,3.0,2,,82,7,55,28.0,19,20,,26,36.0,23.0,16,3,,1,,0.0,36,239,375,5,3,22,10,4,9.649867802422547,27.600661107438224,2.326385794612973
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AcidEventListener.java,False,10,1,8,1,2,,,,1.0,0.0,0.0,5,5.0,2.0,5,0.0,1.0,0.0,4,,94,14,54,25.0,23,26,,29,39.0,21.0,19,3,,1,,0.0,48,684,428,5,1,25,5,1,1.9440729116730844,81.60435567112063,6.952212443459776
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AcidHouseKeeperService.java,False,7,0,7,0,1,,,,2.0,0.0,1.0,6,6.0,2.0,6,0.0,1.0,3.0,2,,82,6,55,28.0,19,21,,26,36.0,23.0,16,3,,1,,0.0,38,564,376,27,13,40,1,11,3.1006379503800847,45.99929956134794,27.306089137563802
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AcidInputFormat.java,False,6,0,5,1,1,,,,6.0,0.0,0.0,17,17.0,5.0,17,6.0,0.0,0.0,11,,242,16,101,57.0,25,125,,51,72.0,47.0,26,2,,1,,1.0,24,126,306,5,5,68,7,6,5.104864564563698,69.21072432289894,12.21999716436607
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AcidOpenTxnsCounterService.java,False,6,0,6,0,1,,,,2.0,0.0,2.0,6,6.0,2.0,6,0.0,1.0,3.0,2,,75,0,53,28.0,18,23,,25,35.0,23.0,15,3,,2,,0.0,43,631,444,43,22,92,6,11,2.2670817299417743,57.66377584863881,45.90292479008549
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AcidOutputFormat.java,False,6,0,4,3,1,,,,2.0,0.0,0.0,33,33.0,15.0,33,2.0,0.0,0.0,31,,305,33,153,64.0,58,120,,76,112.0,61.0,51,3,,1,,0.0,78,552,467,18,10,97,7,16,6.317796572259276,33.36102950247736,11.569086673713489
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AcidStats.java,False,7,0,7,0,1,,,,1.0,0.0,0.0,4,4.0,3.0,4,0.0,0.0,0.0,4,,60,6,34,13.0,19,20,,23,28.0,12.0,19,1,,0,,0.0,59,501,47,0,0,3,8,20,9.37480733698672,39.83101608682108,8.387538387005762
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AcidTable.java,False,6,0,4,2,1,,,,1.0,0.0,1.0,13,13.0,6.0,13,3.0,0.0,0.0,10,,129,20,64,26.0,23,45,,29,45.0,25.0,20,3,,1,,0.0,70,741,232,9,7,39,6,15,5.918305625786515,64.1264857494109,61.99340619074569
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AcidTableSerializer.java,False,34,3,30,1,4,,,,1.0,2.0,2.0,2,0.0,0.0,2,0.0,0.0,0.0,2,,117,13,80,35.0,51,24,,56,66.0,35.0,42,4,,3,,0.0,30,697,106,14,6,4,10,15,5.1800521480530675,24.2024688282264,9.06106650846159
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AcidUtils.java,False,13,0,10,3,2,,,,12.0,27.0,20.0,51,26.0,13.0,53,7.0,5.0,0.0,41,,812,60,559,189.0,328,194,,235,363.0,174.0,238,18,,3,,0.0,35,280,110,30,4,66,4,17,4.553737182477179,72.03717231672579,41.37214666772392
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AcidWriteSetService.java,False,7,0,7,0,1,,,,2.0,0.0,1.0,6,6.0,2.0,6,0.0,1.0,3.0,2,,78,3,55,28.0,19,20,,26,36.0,23.0,16,3,,1,,0.0,36,681,312,13,5,95,9,15,7.045163046941989,94.44123645540667,50.590225670292526
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AddDynamicPartitions.java,False,11,1,10,1,3,,,,6.0,3.0,11.0,59,58.0,13.0,61,1.0,2.0,0.0,58,,864,108,714,162.0,437,57,,340,502.0,146.0,385,17,,4,,0.0,8,202,414,29,6,66,8,10,7.907794877102778,64.65739981826277,3.2181694947506054
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AddForeignKeyRequest.java,False,8,0,7,0,2,,,,6.0,3.0,5.0,39,38.0,4.0,41,1.0,2.0,0.0,38,,443,67,351,110.0,168,28,,157,241.0,102.0,153,6,,4,,0.0,8,692,377,32,27,10,3,12,5.918196367647121,45.56294978037096,3.9467707193018073
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AddIndexEvent.java,False,4,0,4,0,1,,,,1.0,0.0,0.0,2,2.0,1.0,2,0.0,0.0,0.0,2,,36,6,13,7.0,3,17,,7,10.0,7.0,3,1,,0,,1.0,31,262,258,49,21,49,3,7,2.8428703891479215,44.56605695973629,3.7147932917177395
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AddPartitionDesc.java,False,5,0,4,1,1,,,,2.0,0.0,1.0,43,43.0,17.0,43,2.0,1.0,0.0,40,,327,51,199,83.0,82,77,,91,146.0,78.0,70,4,,2,,0.0,39,671,125,38,22,86,10,17,4.402852123702072,8.17606637186988,1.293512664364824
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AddPartitionEvent.java,False,7,0,5,2,1,,,,1.0,0.0,0.0,5,5.0,3.0,5,0.0,0.0,0.0,5,,78,13,38,17.0,14,27,,23,30.0,17.0,13,3,,1,,0.0,71,59,412,44,30,44,2,1,6.168489799293737,91.59917933066285,11.454156757262549
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AddPartitionMessage.java,False,6,0,6,0,2,,,,1.0,0.0,0.0,4,4.0,0.0,4,0.0,0.0,1.0,3,,54,7,18,9.0,6,29,,9,14.0,8.0,6,3,,1,,1.0,61,658,272,33,25,34,6,10,8.442405769706307,23.903922515641426,12.746672031638017
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AddPartitionReplicationTask.java,False,17,1,16,1,1,,,,3.0,0.0,0.0,6,6.0,1.0,6,0.0,0.0,0.0,6,,111,14,78,23.0,49,20,,30,39.0,25.0,16,2,,0,,0.0,26,61,359,7,0,98,4,13,4.562012669721091,89.58779033870726,13.811301921173593
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AddPartitionsRequest.java,False,11,1,10,1,3,,,,6.0,3.0,12.0,59,58.0,13.0,61,1.0,2.0,0.0,58,,849,108,711,163.0,437,45,,344,504.0,148.0,385,17,,4,,0.0,6,729,191,30,15,78,8,18,7.891861397385956,34.42615407079122,31.19115758089058
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AddPartitionsResult.java,False,8,0,7,0,2,,,,6.0,3.0,6.0,38,37.0,4.0,40,1.0,2.0,0.0,37,,447,65,357,111.0,174,28,,159,246.0,104.0,158,6,,4,,0.0,8,6,316,27,12,68,5,12,2.358634220367537,42.717160172481684,3.1968019764306495
2.3.0,30e6745a63b81be2ed58f4dce13e1d83f518f632,AddPrimaryKeyRequest.java,False,8,0,7,0,2,,,,6.0,3.0,5.0,39,38.0,4.0,41,1.0,2.0,0.0,38,,443,67,351,110.0,168,28,,157,241.0,102.0,153,6,,4,,0.0,8,530,386,49,10,29,9,14,4.766216899462881,34.56225982615844,9.335764748503482
